Time,Source,Target,Weight
2.0,0.0,9.0,0.32134093136503056
2.0,1.0,3.0,0.024478434483108644
2.0,1.0,4.0,0.028125135250836927
2.0,1.0,5.0,0.09807733403705046
2.0,1.0,6.0,0.17831018555431902
2.0,1.0,8.0,0.2350038064101853
2.0,1.0,9.0,0.07436432392701364
2.0,2.0,4.0,0.09958897264631678
2.0,2.0,5.0,0.11111840807204108
2.0,3.0,6.0,0.05600922175726692
2.0,3.0,7.0,0.01086252230155486
2.0,3.0,8.0,0.24174660366317505
2.0,4.0,5.0,0.0018808145455063187
2.0,4.0,6.0,0.18506354746002748
2.0,4.0,9.0,0.009472860470494327
2.0,5.0,8.0,0.05349939390577679
2.0,5.0,9.0,0.0389307978951383
2.0,6.0,8.0,0.04229183017821576
2.0,7.0,8.0,0.049040854225063976
2.0,7.0,9.0,0.06340443023184772
3.0,0.0,2.0,0.2413493514443441
3.0,0.0,4.0,0.0612334484927968
3.0,0.0,5.0,0.15538115662675914
3.0,0.0,9.0,0.05959867661980375
3.0,1.0,2.0,0.20075026536231608
3.0,1.0,4.0,0.06606781828601109
3.0,1.0,5.0,0.0038728620525498997
3.0,1.0,8.0,0.10657797507966829
3.0,3.0,5.0,0.0013994044627166184
3.0,3.0,6.0,0.11536564214439692
3.0,4.0,6.0,0.03765671356009222
3.0,4.0,8.0,0.0911371613662127
3.0,4.0,9.0,0.017549174561366294
3.0,5.0,6.0,0.14785744719710478
3.0,5.0,8.0,0.27666020430941346
3.0,5.0,9.0,0.05731749718968761
3.0,6.0,8.0,0.025004488401769977
3.0,6.0,9.0,0.013299610331605918
3.0,7.0,8.0,0.04802051664206579
3.0,8.0,9.0,0.027581293738679537
4.0,0.0,1.0,0.16983961767992023
4.0,0.0,2.0,0.049900628640024806
4.0,0.0,4.0,0.027284771911693314
4.0,0.0,5.0,0.260738573869327
4.0,0.0,6.0,0.03337986899608286
4.0,0.0,7.0,0.15186571952401365
4.0,0.0,8.0,0.07275166312131537
4.0,0.0,9.0,0.02653348602967528
4.0,1.0,2.0,0.04371906071090471
4.0,1.0,5.0,0.10989226465527543
4.0,1.0,6.0,0.24762196851071028
4.0,1.0,7.0,0.00143086762612131
4.0,2.0,6.0,0.09496813873209993
4.0,2.0,8.0,0.14903501353628176
4.0,2.0,9.0,0.10730131383515062
4.0,3.0,4.0,0.13538674696366446
4.0,3.0,5.0,0.012622262843936664
4.0,3.0,6.0,0.061019681150916355
4.0,4.0,6.0,0.13541449935686078
4.0,4.0,8.0,0.2627779890150422
4.0,5.0,6.0,0.09057271919821616
4.0,6.0,7.0,0.016237360834557044
4.0,7.0,8.0,0.13236854569954937
4.0,7.0,9.0,0.06184001787282548
4.0,8.0,9.0,0.08314230390578697
5.0,0.0,2.0,0.028311508791167977
5.0,0.0,3.0,0.09076809433824992
5.0,0.0,4.0,0.09397256460722478
5.0,0.0,5.0,0.08309175963840552
5.0,0.0,7.0,0.027866665733182562
5.0,0.0,8.0,0.11036585038322023
5.0,1.0,2.0,0.035854147880997896
5.0,1.0,3.0,0.0358748158451247
5.0,1.0,4.0,0.07248776986927268
5.0,1.0,7.0,0.17111795307499847
5.0,1.0,8.0,0.06025135415310344
5.0,1.0,9.0,0.11212020565086149
5.0,2.0,4.0,0.13835280298293737
5.0,2.0,5.0,0.04462845244952307
5.0,2.0,7.0,0.10035734389773623
5.0,2.0,8.0,0.13673855614912409
5.0,2.0,9.0,0.2029267788383099
5.0,3.0,6.0,0.05796918306876753
5.0,3.0,8.0,0.013645366887296558
5.0,3.0,9.0,0.08597126106106809
5.0,4.0,6.0,0.12268932515305153
5.0,4.0,8.0,0.12487865369863926
5.0,4.0,9.0,0.200016906220846
5.0,5.0,6.0,0.1717436476592906
5.0,5.0,7.0,0.0846686223085908
5.0,5.0,8.0,0.03445731994138411
5.0,7.0,8.0,0.21085876650984645
6.0,0.0,1.0,0.1693839079197998
6.0,0.0,2.0,0.029756263602613325
6.0,0.0,3.0,0.12749771248844113
6.0,0.0,4.0,0.04677116102722757
6.0,0.0,6.0,0.1446279165947555
6.0,1.0,4.0,0.0050651312610583595
6.0,2.0,3.0,0.16605334631063634
6.0,2.0,5.0,0.10227121100151722
6.0,2.0,8.0,0.18439580185150142
6.0,2.0,9.0,0.15850179937752779
6.0,3.0,5.0,0.0038334957647418177
6.0,3.0,6.0,0.005064044142154681
6.0,3.0,7.0,0.06607348941184055
6.0,4.0,5.0,0.026110659436778177
6.0,4.0,7.0,0.02153488277901877
6.0,4.0,8.0,0.03609384552500371
6.0,5.0,8.0,0.050053926143832195
6.0,6.0,7.0,0.011310173548395941
6.0,6.0,9.0,0.03494243852114835
6.0,7.0,8.0,0.08653913296608183
6.0,7.0,9.0,0.09545287975898234
7.0,0.0,1.0,0.1711627589618232
7.0,0.0,2.0,0.007135487306913907
7.0,0.0,3.0,0.16073656739651815
7.0,0.0,4.0,0.04341075612249321
7.0,0.0,5.0,0.025278139059209725
7.0,1.0,2.0,0.18751137450206345
7.0,1.0,3.0,0.23336645071241546
7.0,1.0,5.0,0.100130606469462
7.0,1.0,6.0,0.1292925308246382
7.0,1.0,7.0,0.1840390731560734
7.0,1.0,9.0,0.12260476160378597
7.0,2.0,5.0,0.2295435036770973
7.0,2.0,6.0,0.027936472948279292
7.0,2.0,8.0,0.05240604392723003
7.0,3.0,5.0,0.1338033698636109
7.0,3.0,6.0,0.004329351294298388
7.0,3.0,9.0,0.09193652420033216
7.0,4.0,5.0,0.21296628666614978
7.0,5.0,6.0,0.06756379599858164
7.0,5.0,7.0,0.024674219225935656
7.0,7.0,8.0,0.1274414296027229
7.0,7.0,9.0,0.0005152829683590134
7.0,8.0,9.0,0.0132075839211243
8.0,0.0,1.0,0.03204797319245625
8.0,0.0,2.0,0.07763383149871111
8.0,0.0,3.0,0.04129613296967099
8.0,0.0,4.0,0.025186893920034998
8.0,0.0,5.0,0.1188198246440815
8.0,0.0,6.0,0.061152323028832736
8.0,0.0,7.0,0.18974007141616636
8.0,1.0,2.0,0.12350938700944958
8.0,1.0,4.0,0.014093674423620396
8.0,1.0,5.0,0.047346714651421484
8.0,1.0,6.0,0.022219708900242423
8.0,1.0,7.0,0.04829422726184908
8.0,2.0,4.0,0.17030682969510527
8.0,2.0,6.0,0.03090896031610575
8.0,2.0,8.0,0.1545575332524327
8.0,2.0,9.0,0.05469878217390935
8.0,3.0,4.0,0.018729150762029977
8.0,3.0,5.0,0.0018125243508671125
8.0,3.0,9.0,0.05121856272383229
8.0,4.0,5.0,0.028534292726151142
8.0,4.0,8.0,0.06827649643021644
8.0,5.0,6.0,0.0790045575988999
8.0,5.0,9.0,0.05318457711146475
8.0,6.0,7.0,0.02138021357563321
8.0,6.0,9.0,0.128751298851397
8.0,7.0,8.0,0.1863968394130746
9.0,0.0,1.0,0.08669724770153478
9.0,0.0,2.0,0.058941182738488515
9.0,0.0,3.0,0.08202953528660147
9.0,0.0,4.0,0.03493132972590331
9.0,0.0,5.0,0.03955927783264647
9.0,0.0,6.0,0.04688967454977871
9.0,0.0,9.0,0.10001231164496556
9.0,1.0,2.0,0.027182884502980863
9.0,1.0,4.0,0.11643047571013819
9.0,1.0,6.0,0.18430566041110727
9.0,1.0,7.0,0.1063981503672567
9.0,2.0,4.0,0.033338561213763024
9.0,2.0,5.0,0.03021049932392903
9.0,2.0,6.0,0.0964481771924763
9.0,2.0,7.0,0.06075462570650645
9.0,2.0,8.0,0.04240017822019128
9.0,3.0,5.0,0.18752793396358458
9.0,3.0,6.0,0.006518199645399946
9.0,3.0,7.0,0.0026762488815012236
9.0,3.0,8.0,0.00937736772151114
9.0,3.0,9.0,0.10504586554679071
9.0,4.0,6.0,0.03452521800827883
9.0,4.0,9.0,0.10904658860661058
9.0,5.0,8.0,0.03363988504206264
9.0,5.0,9.0,0.05028804770821148
9.0,6.0,7.0,0.08460239377092911
9.0,8.0,9.0,0.15320309718438402
10.0,0.0,1.0,0.027885972632837264
10.0,0.0,2.0,0.10054596361552537
10.0,0.0,3.0,0.07693648514985238
10.0,0.0,4.0,0.14709342031685757
10.0,0.0,5.0,0.10345754524325831
10.0,0.0,7.0,0.020923721507941823
10.0,0.0,9.0,0.05893250743862157
10.0,1.0,2.0,0.0824477092446839
10.0,1.0,3.0,0.015115673287638541
10.0,1.0,4.0,0.14951460059626437
10.0,1.0,6.0,0.047708018251965564
10.0,1.0,8.0,0.20073281323720216
10.0,1.0,9.0,0.029729480791487416
10.0,2.0,4.0,0.05476896136088538
10.0,2.0,5.0,0.07576107191734077
10.0,2.0,7.0,0.036640023151176426
10.0,2.0,8.0,0.029777242650974662
10.0,3.0,6.0,0.0105774191859771
10.0,3.0,8.0,0.09438012188627606
10.0,3.0,9.0,0.036085827795010676
10.0,4.0,8.0,0.02576217308020025
10.0,4.0,9.0,0.054922521710419
10.0,5.0,6.0,0.026942035007224398
10.0,5.0,7.0,0.16474818150667117
10.0,5.0,8.0,0.035360827854722124
10.0,5.0,9.0,0.026627073379671132
10.0,6.0,7.0,0.010475550149523151
10.0,6.0,8.0,0.12187239349758192
10.0,7.0,9.0,0.07024670161618567
10.0,8.0,9.0,0.18439300160919353
11.0,0.0,1.0,0.08987653186120786
11.0,0.0,2.0,0.2244665459444004
11.0,0.0,7.0,0.12825777547537429
11.0,0.0,8.0,0.10844380062302707
11.0,0.0,9.0,0.05428088070278196
11.0,1.0,3.0,0.029105126612061136
11.0,1.0,7.0,0.05677123436790163
11.0,1.0,9.0,0.026474255099257153
11.0,2.0,3.0,0.05660458149689279
11.0,2.0,4.0,0.10035829485129816
11.0,2.0,5.0,0.04465088316785713
11.0,2.0,6.0,0.02349068363867244
11.0,3.0,4.0,0.03187631228969511
11.0,3.0,6.0,0.05945136351091717
11.0,4.0,6.0,0.04024561550738716
11.0,4.0,9.0,0.16292694775364056
11.0,5.0,9.0,0.010326951786075018
11.0,6.0,7.0,0.04973287905520835
11.0,6.0,9.0,0.047513450601750676
11.0,7.0,8.0,0.1694796799207042
11.0,8.0,9.0,0.1126612829838481
12.0,0.0,1.0,0.098789097070525
12.0,0.0,2.0,0.12454067872744357
12.0,0.0,3.0,0.17615413723749246
12.0,0.0,4.0,0.07062660139739174
12.0,0.0,6.0,0.04177031700462536
12.0,0.0,7.0,0.10997941841375827
12.0,0.0,8.0,0.2051155854708398
12.0,1.0,2.0,0.0498188082641133
12.0,1.0,6.0,0.01734175603545346
12.0,1.0,8.0,0.01531970207237585
12.0,1.0,9.0,0.10834074623940182
12.0,2.0,3.0,0.10642012005581149
12.0,2.0,6.0,0.07437380894531326
12.0,2.0,7.0,0.16457587812991034
12.0,3.0,4.0,0.037514181393262756
12.0,3.0,6.0,0.1146773004253368
12.0,3.0,7.0,0.09097998441214802
12.0,3.0,9.0,0.04098608002589639
12.0,4.0,6.0,0.053730678743914115
12.0,4.0,7.0,0.18092859108672954
12.0,4.0,8.0,0.00793995433238694
12.0,4.0,9.0,0.07475582923517143
12.0,5.0,6.0,0.07414359857130637
12.0,5.0,7.0,0.06906884827928925
12.0,5.0,8.0,0.06179537395810915
12.0,5.0,9.0,0.05200014120839215
12.0,6.0,9.0,0.09276436099771074
12.0,7.0,8.0,0.10233296992867205
12.0,8.0,9.0,0.023189803804552017
13.0,0.0,1.0,0.011325102589095852
13.0,0.0,2.0,0.17724406559766653
13.0,0.0,3.0,0.11288969323447998
13.0,0.0,5.0,0.1413644625910732
13.0,0.0,6.0,0.08869518954743276
13.0,0.0,8.0,0.06321952648891437
13.0,0.0,9.0,0.030920634977365274
13.0,1.0,2.0,0.10794182395234003
13.0,1.0,3.0,0.09749995510435988
13.0,1.0,6.0,0.0017489172454459717
13.0,1.0,9.0,0.03424499295098546
13.0,2.0,4.0,0.0365336368271338
13.0,2.0,8.0,0.11445577886216117
13.0,2.0,9.0,0.07528085570529756
13.0,3.0,5.0,0.0836003705499213
13.0,3.0,7.0,0.014515812760893337
13.0,4.0,6.0,0.051406545965098395
13.0,4.0,8.0,0.1369529409910701
13.0,4.0,9.0,0.045562673533290125
13.0,5.0,6.0,0.06413548240271025
13.0,5.0,7.0,0.044677308827591224
13.0,5.0,9.0,0.07229225090190018
14.0,0.0,1.0,0.14918837100367904
14.0,0.0,2.0,0.08137826919730089
14.0,0.0,5.0,0.016501695016294872
14.0,0.0,6.0,0.046543143212894725
14.0,0.0,7.0,0.11298153641821682
14.0,0.0,9.0,0.043888404555527186
14.0,1.0,2.0,0.13068238112606842
14.0,1.0,3.0,0.07761038305463637
14.0,1.0,4.0,0.05600906651264015
14.0,1.0,6.0,0.04619072448131353
14.0,1.0,8.0,0.06668590436718111
14.0,1.0,9.0,0.04656522653408561
14.0,2.0,5.0,0.041073342994686166
14.0,2.0,7.0,0.15224651700875877
14.0,3.0,5.0,0.1433930250661981
14.0,3.0,6.0,0.07086667211528051
14.0,4.0,5.0,0.08249261470080299
14.0,4.0,6.0,0.005423938059814353
14.0,4.0,7.0,0.014327247272033355
14.0,4.0,9.0,0.13194582729223706
14.0,6.0,7.0,0.004803384413326395
14.0,6.0,9.0,0.18185372135212421
14.0,7.0,8.0,0.023519485657043593
14.0,7.0,9.0,0.08758247324725191
14.0,8.0,9.0,0.04267688884915254
15.0,0.0,1.0,0.12398759871990064
15.0,0.0,2.0,0.14332735820434428
15.0,0.0,4.0,0.20124478384164973
15.0,0.0,6.0,0.1045544702563778
15.0,0.0,7.0,0.04874213122264423
15.0,0.0,8.0,0.11622165967143853
15.0,1.0,2.0,0.07218805923829233
15.0,1.0,4.0,0.10466295350047346
15.0,1.0,8.0,0.11079038485231225
15.0,1.0,9.0,0.05931681335786976
15.0,2.0,4.0,0.04960184010003014
15.0,2.0,5.0,0.10497144332850644
15.0,2.0,6.0,0.006618418329144667
15.0,2.0,8.0,0.04612178871318098
15.0,2.0,9.0,0.12144590732775393
15.0,3.0,4.0,0.0767867678898556
15.0,3.0,5.0,0.15222987152028822
15.0,3.0,7.0,0.04854802606553154
15.0,3.0,8.0,0.11669170093623403
15.0,4.0,5.0,0.00031072797485793766
15.0,4.0,9.0,0.04745998833329898
15.0,5.0,6.0,0.06589694745786849
15.0,5.0,9.0,0.014660849842774257
15.0,6.0,7.0,0.035892729360020886
15.0,6.0,9.0,0.11713222709660338
15.0,7.0,8.0,0.12165017072812737
15.0,7.0,9.0,0.1564656003955836
15.0,8.0,9.0,0.11515342618708564
16.0,0.0,2.0,0.06355722590195935
16.0,0.0,4.0,0.05274120251068806
16.0,0.0,5.0,0.024477389267002672
16.0,0.0,7.0,0.16335875294621996
16.0,0.0,8.0,0.1709669930292911
16.0,0.0,9.0,0.03083487833390805
16.0,1.0,2.0,0.08821454895934439
16.0,1.0,3.0,0.11199958764171071
16.0,1.0,4.0,0.162771317389774
16.0,1.0,7.0,0.10987837002456499
16.0,1.0,9.0,0.04262492578642178
16.0,2.0,3.0,0.10478580501414815
16.0,2.0,4.0,0.07896765504430513
16.0,2.0,5.0,0.030304990572500336
16.0,2.0,7.0,0.03846998091509904
16.0,2.0,8.0,0.017920087075043695
16.0,3.0,7.0,0.11351252654197616
16.0,3.0,9.0,0.1634050158975533
16.0,4.0,5.0,0.016248140543637234
16.0,4.0,7.0,0.08697554910208499
16.0,4.0,8.0,0.011630805995037874
16.0,4.0,9.0,0.06088457119527601
16.0,5.0,6.0,0.18184684467185547
16.0,5.0,7.0,0.19954247538268557
16.0,5.0,8.0,0.058957875996307876
16.0,5.0,9.0,0.010177351605260064
16.0,6.0,7.0,0.04540857255802489
16.0,6.0,8.0,0.17252251796560045
16.0,6.0,9.0,0.1173095454426496
16.0,7.0,8.0,0.06075931719991197
17.0,0.0,3.0,0.09881266978045326
17.0,0.0,4.0,0.13734262781062187
17.0,0.0,5.0,0.006354923717453678
17.0,0.0,7.0,0.08553135620079641
17.0,0.0,8.0,0.0813973631258901
17.0,1.0,3.0,0.15697227525275703
17.0,1.0,4.0,0.08959180920379525
17.0,1.0,5.0,0.041919240050854976
17.0,1.0,6.0,0.08261150175162489
17.0,1.0,9.0,0.04679106052387384
17.0,2.0,4.0,0.01651246889921157
17.0,2.0,6.0,0.10682933505385035
17.0,2.0,7.0,0.14657908034335174
17.0,2.0,9.0,0.04172404460058482
17.0,3.0,4.0,0.004536270730339503
17.0,3.0,5.0,0.08907279438330878
17.0,3.0,6.0,0.08215484113817598
17.0,3.0,8.0,0.03465289082327612
17.0,4.0,5.0,0.001590460269460893
17.0,5.0,8.0,0.09442983995241137
18.0,0.0,4.0,0.03297988530404593
18.0,0.0,5.0,0.02082712297368138
18.0,0.0,8.0,0.012744838638458097
18.0,1.0,2.0,0.02068891818459589
18.0,1.0,3.0,0.003812377828275034
18.0,1.0,4.0,0.1407026521738865
18.0,1.0,5.0,0.1590650065125196
18.0,1.0,6.0,0.14907489032528992
18.0,1.0,7.0,0.10555661638492389
18.0,1.0,9.0,0.06254953483752324
18.0,2.0,3.0,0.16340274910737074
18.0,2.0,4.0,0.2603494196093054
18.0,2.0,6.0,0.12963293215375354
18.0,2.0,7.0,0.03631071185125401
18.0,2.0,8.0,0.23328743933208546
18.0,2.0,9.0,0.11541673655316484
18.0,3.0,4.0,0.19705201787085513
18.0,3.0,5.0,0.008477216985375832
18.0,3.0,7.0,0.12956559431775183
18.0,3.0,8.0,0.04882656096570824
18.0,4.0,5.0,0.11806294938430192
18.0,4.0,7.0,0.11188512705466454
18.0,4.0,9.0,0.010318748565454797
18.0,5.0,6.0,0.05837226300858681
18.0,5.0,8.0,0.02914056169826785
18.0,5.0,9.0,0.1158746847630291
18.0,6.0,7.0,0.0386054447179335
18.0,7.0,9.0,0.04270545805987693
19.0,0.0,1.0,0.08474258545083169
19.0,0.0,2.0,0.014321747858192568
19.0,0.0,3.0,0.21255419806250536
19.0,0.0,4.0,0.05498431782713162
19.0,0.0,5.0,0.032016559656615706
19.0,0.0,8.0,0.21627298904365155
19.0,1.0,2.0,0.07160210908503858
19.0,1.0,3.0,0.10680029351173995
19.0,1.0,5.0,0.2567866359307197
19.0,1.0,6.0,0.034443316874957206
19.0,1.0,8.0,0.053104497250306776
19.0,1.0,9.0,0.18966573116466992
19.0,2.0,3.0,0.022951747916929072
19.0,2.0,4.0,0.24874605264809202
19.0,2.0,5.0,0.0003568790262769468
19.0,2.0,7.0,0.09310275038382343
19.0,2.0,8.0,0.06436946599765495
19.0,3.0,4.0,0.05584495458392966
19.0,3.0,6.0,0.0937955697277416
19.0,3.0,8.0,0.14215350547682695
19.0,3.0,9.0,0.2639875907455511
19.0,4.0,5.0,0.020921836418997645
19.0,4.0,7.0,0.03505395279968555
19.0,4.0,8.0,0.10922163419676986
19.0,5.0,7.0,0.06577687001351439
19.0,6.0,8.0,0.012588212505411093
19.0,6.0,9.0,0.026856363269083257
19.0,7.0,8.0,0.05136549071433246
19.0,8.0,9.0,0.10224073400613966
20.0,0.0,1.0,0.03482816569599839
20.0,0.0,2.0,0.04776516875301645
20.0,0.0,3.0,0.30379130901190693
20.0,0.0,5.0,0.04017118461692726
20.0,0.0,6.0,0.07315295212860534
20.0,0.0,7.0,0.02398874410402633
20.0,0.0,9.0,0.0421016992170382
20.0,1.0,3.0,0.056644343861371495
20.0,1.0,4.0,0.19007776926808354
20.0,1.0,9.0,0.04836756525358753
20.0,2.0,5.0,0.17483232620493766
20.0,2.0,6.0,0.06825051331746386
20.0,2.0,7.0,0.10477592897924037
20.0,2.0,8.0,0.10736700158797535
20.0,2.0,9.0,0.000445162052725271
20.0,3.0,5.0,0.12514039112869718
20.0,4.0,5.0,0.02848104855897321
20.0,4.0,6.0,0.04526361241487527
20.0,4.0,7.0,0.10764043452778184
20.0,4.0,9.0,0.05751529290142172
20.0,5.0,6.0,0.1674143447508191
20.0,5.0,8.0,0.0044264104853806215
20.0,6.0,8.0,0.14269967280349222
20.0,6.0,9.0,0.10170261111990343
20.0,7.0,8.0,0.16697033306911943
21.0,0.0,1.0,0.06254511452766165
21.0,0.0,2.0,0.12058807591323956
21.0,0.0,3.0,0.09145853272093707
21.0,0.0,4.0,0.03254596673182896
21.0,0.0,7.0,0.033520368202305806
21.0,0.0,8.0,0.1392759880387131
21.0,0.0,9.0,0.1032829878705095
21.0,1.0,3.0,0.09824704120500277
21.0,1.0,5.0,0.013970329298263123
21.0,1.0,7.0,0.0856712499298699
21.0,2.0,4.0,0.14708420570110292
21.0,2.0,6.0,0.043777398332393525
21.0,2.0,7.0,0.04941232624518266
21.0,2.0,8.0,0.1242238931328619
21.0,3.0,6.0,0.12874559566990923
21.0,3.0,8.0,0.024063818852284674
21.0,4.0,5.0,0.015797940923252162
21.0,4.0,6.0,0.10616551182298617
21.0,4.0,7.0,0.020513000008662418
21.0,4.0,8.0,0.20620979962635536
21.0,4.0,9.0,0.06655797892769182
21.0,5.0,8.0,0.14096257196529408
21.0,5.0,9.0,0.1344073000502918
21.0,6.0,7.0,0.11069840266886942
21.0,6.0,8.0,0.22020291451231558
21.0,6.0,9.0,0.13315243113388847
21.0,7.0,9.0,0.03906220778291317
22.0,0.0,2.0,0.09939944522242769
22.0,0.0,3.0,0.0708211025720089
22.0,0.0,4.0,0.06879832581429324
22.0,0.0,5.0,0.09561761426973914
22.0,0.0,6.0,0.09748116060945677
22.0,0.0,7.0,0.09527436074442198
22.0,0.0,8.0,0.11228210681036396
22.0,0.0,9.0,0.07091462019801256
22.0,1.0,3.0,0.09451424409273437
22.0,1.0,5.0,0.05948560516912595
22.0,1.0,7.0,0.08324284041511687
22.0,1.0,8.0,0.006582589006569788
22.0,1.0,9.0,0.11246883846115142
22.0,2.0,4.0,0.15504721814242667
22.0,2.0,5.0,0.14215737332530515
22.0,2.0,6.0,0.011072584965470086
22.0,2.0,7.0,0.0010307971290634786
22.0,2.0,8.0,0.13868925949569777
22.0,2.0,9.0,0.03983448167830778
22.0,3.0,4.0,0.18358088263024191
22.0,3.0,5.0,0.09545840704808489
22.0,3.0,7.0,0.1428066516507572
22.0,3.0,9.0,0.05741811773934291
22.0,4.0,5.0,0.11249156766373081
22.0,4.0,7.0,0.03684049843908441
22.0,4.0,9.0,0.1741244135098987
22.0,5.0,7.0,0.1009646717072395
22.0,7.0,8.0,0.004350324265989433
22.0,8.0,9.0,0.18214265307244043
23.0,0.0,1.0,0.038547082330870015
23.0,0.0,2.0,0.2651370462842263
23.0,0.0,3.0,0.3869633734137004
23.0,0.0,4.0,0.019500484895899842
23.0,1.0,2.0,0.09611778173786456
23.0,1.0,3.0,0.023591871432082415
23.0,1.0,4.0,0.021358839341087767
23.0,1.0,5.0,0.05365667137340436
23.0,1.0,6.0,0.10474958535834993
23.0,1.0,9.0,0.06157525226802461
23.0,2.0,3.0,0.19475344272756465
23.0,2.0,4.0,0.07706431845435689
23.0,2.0,7.0,0.008641979459467378
23.0,2.0,8.0,0.05713594655369979
23.0,2.0,9.0,0.22374773473055645
23.0,3.0,4.0,0.12003571607879815
23.0,3.0,6.0,0.06987120784375628
23.0,3.0,8.0,0.043458890333599426
23.0,3.0,9.0,0.029095924196010092
23.0,4.0,5.0,0.19797972621073076
23.0,4.0,7.0,0.1404184702440548
23.0,4.0,8.0,0.11943056118533296
23.0,5.0,7.0,0.14450139376497662
23.0,5.0,8.0,0.03349473436926144
23.0,6.0,8.0,0.008412834860359831
23.0,8.0,9.0,0.009619389852046589
24.0,0.0,2.0,0.07049389602481919
24.0,0.0,3.0,0.023281382484073982
24.0,0.0,5.0,0.12355328003102936
24.0,0.0,6.0,0.12248767637508962
24.0,0.0,7.0,0.07480693985220505
24.0,1.0,2.0,0.19112352262307689
24.0,1.0,3.0,0.04301373063896016
24.0,1.0,4.0,0.03209096415033065
24.0,1.0,5.0,0.06505944234382016
24.0,1.0,7.0,0.30777507207232485
24.0,1.0,8.0,0.022443840647392174
24.0,1.0,9.0,0.031371107658241214
24.0,2.0,3.0,0.09491556281217217
24.0,2.0,4.0,0.12718584137370334
24.0,2.0,5.0,0.07427537579968602
24.0,2.0,6.0,0.07398616978662075
24.0,2.0,8.0,0.03269060380683707
24.0,2.0,9.0,0.004474933966324606
24.0,3.0,4.0,0.07801831071763976
24.0,3.0,5.0,0.0916795486704752
24.0,3.0,6.0,0.03518322094541008
24.0,3.0,7.0,0.09351080944530263
24.0,3.0,8.0,0.0497112654661174
24.0,3.0,9.0,0.07238385842142789
24.0,4.0,6.0,0.07938285503429338
24.0,5.0,6.0,0.06439289250308425
24.0,5.0,7.0,0.06266979971533185
24.0,5.0,8.0,0.026659022112860357
24.0,6.0,7.0,0.025908484712410675
24.0,6.0,9.0,0.028673841519010833
24.0,7.0,9.0,0.1329709679229947
25.0,0.0,1.0,0.04732670809136974
25.0,0.0,2.0,0.04623436862573681
25.0,0.0,4.0,0.10313083870239076
25.0,0.0,7.0,0.1254730542394036
25.0,1.0,2.0,0.033191528160323024
25.0,1.0,3.0,0.0743584040446488
25.0,1.0,5.0,0.09675889110906082
25.0,1.0,6.0,0.033225303527816066
25.0,1.0,7.0,0.21482074162129622
25.0,1.0,8.0,0.14163726059008314
25.0,1.0,9.0,0.01672641869712322
25.0,2.0,3.0,0.008174831440418136
25.0,2.0,4.0,0.09798315137069497
25.0,2.0,5.0,0.06870863711438994
25.0,2.0,6.0,0.0037758653794317254
